dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,165,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_260_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_260_0-336_0-357.tiff,0.07550374760440147,0.039232992805683424,0.6370131385887688,"(336, 357)",23.379216539717085,42971.0,1838,17.511822105367695,0.7215645722672042,3.1633829934797655,2.479484190413553,0.8301855817406454,229.22222222222223,4126.0,18,56.642251848233904,0.6541293072251917,0.8983571789807206,1.7947047282347968,0.9447941261376198
8698d4rk657i8N07u781_3D,166,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_272_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_272_0-336_0-357.tiff,0.048338502457945534,0.0247678721645266,0.6418734160330799,"(336, 357)",24.210227272727273,42610.0,1760,18.007464882155862,0.7381222765774998,3.652688236267654,2.5140250189675313,0.8225655329278003,158.125,2530.0,16,47.319358736211115,0.5965167372842803,0.9925523970034756,1.6218998436403236,0.9218143335189345
8698d4rk657i8N07u781_3D,167,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_278_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_278_0-336_0-357.tiff,0.05652931192414557,0.029086783913123387,0.643248966253168,"(336, 357)",24.33867276887872,42544.0,1748,18.026195051595767,0.7142723157989839,3.554053153319749,2.466716082557138,0.8240486242511773,200.92857142857142,2813.0,14,52.94061530588739,0.6093788916325531,0.908382277179484,1.5366998372785807,0.9259363793654657
8698d4rk657i8N07u781_3D,168,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_297_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_297_0-336_0-357.tiff,0.057729126798931794,0.029722490109724154,0.6225323462718421,"(336, 357)",28.986058301647656,45740.0,1578,19.90379148366048,0.7177673124168314,3.4918133923168773,2.508592920486198,0.8293364373990534,256.8888888888889,2312.0,9,52.75105015043708,0.5749898131929965,0.9867717926440989,1.3878687153573543,0.9486995816512063
8698d4rk657i8N07u781_3D,169,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_306_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_306_0-336_0-357.tiff,0.0415532571438588,0.0212174557810336,0.6477257569694544,"(336, 357)",30.550071530758228,42709.0,1398,20.844560377920025,0.7285939777570319,3.845828730756286,2.600345211435797,0.8351433156457418,229.83333333333334,1379.0,6,40.23976669666877,0.5464153378085524,1.3929743244535473,1.287846369230716,0.9728628462577124
8698d4rk657i8N07u781_3D,170,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_308_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_308_0-336_0-357.tiff,0.040432647433327334,0.020633456364679167,0.7344854608510071,"(336, 357)",33.84453781512605,32220.0,952,22.510528029733255,0.7486100943471709,4.222298905069831,3.560010190491078,0.833739724958059,971.0,971.0,1,116.08326112068522,0.5880156183423993,0.9055030000060909,1.2363238267489873,0.9778449144008057
8698d4rk657i8N07u781_3D,171,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_309_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_309_0-336_0-357.tiff,0.04562088318103518,0.02334290354831511,0.8043217286914766,"(336, 357)",34.65889212827988,23776.0,686,21.36737643342202,0.7509879210151801,3.646259015362237,3.12700666082125,0.8418213958482866,409.0,818.0,2,63.45584412271572,0.7432196102305244,1.0449398954935045,1.4947973806003332,0.9628339140534262
8698d4rk657i8N07u781_3D,172,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_003_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_003_0-336_0-314.tiff,0.013713335906994724,0.006904006450472331,0.7300481498331817,"(336, 314)",22.382861635220127,28471.0,1272,15.523743238880698,0.7319525462225532,3.25105118118238,2.5112548855642562,0.8300530656482566,406.0,406.0,1,83.84062043356595,0.8553077831731534,0.7258166567672705,1.9300538729925074,0.9164785553047404
8698d4rk657i8N07u781_3D,173,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_009_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_009_0-336_0-314.tiff,0.029331247587363732,0.014883905569395915,0.717697907188353,"(336, 314)",27.05149051490515,29946.0,1107,19.046169000441118,0.720028900846942,3.2297807782981516,2.534615697957529,0.8219656836863776,738.0,738.0,1,109.1543289325507,0.7459842171792799,0.7783667898545524,1.501583517225417,0.9318181818181818
8698d4rk657i8N07u781_3D,174,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_021_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_021_0-336_0-314.tiff,0.030544140391403806,0.015508923579616156,0.6847228541097968,"(336, 314)",27.559308072487646,33457.0,1214,19.439330191936,0.7079454397588762,3.2983788828221328,2.427384331536444,0.826117043671586,854.0,854.0,1,124.22539674441617,0.875209852427316,0.6954196367643887,2.067211502168846,0.8951781970649895
8698d4rk657i8N07u781_3D,175,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_030_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_030_0-336_0-314.tiff,0.016162301177808983,0.008146987636856659,0.6699745981195026,"(336, 314)",27.63470681458003,34875.0,1262,19.713210631124273,0.7189877976014868,3.2167117187146337,2.503789486207943,0.8315043013629356,258.0,516.0,2,57.16295090390226,0.529242187721895,0.9442857842250924,1.1963002088107326,0.9519305232879743
8698d4rk657i8N07u781_3D,176,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_039_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_039_0-336_0-314.tiff,0.009233610369365857,0.004638218951913245,0.6643823930846224,"(336, 314)",28.713474025974026,35375.0,1232,21.6733525464143,0.7434439844868171,3.493283081872087,2.4309273034201135,0.8166302518314239,364.0,364.0,1,84.91168824543142,0.928492909547544,0.6344191681233127,2.692876417538495,0.9032258064516129
8698d4rk657i8N07u781_3D,177,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_052_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_052_0-336_0-314.tiff,0.0014823442479357735,0.0007417218807750538,0.6424590536851683,"(336, 314)",29.51448707909162,37690.0,1277,22.398211156430285,0.7252673884233818,3.2654612201214546,2.468267417954795,0.8096856850090516,88.0,88.0,1,32.72792206135786,0.5659571335842111,1.03241824695147,1.2129523878268067,0.946236559139785
8698d4rk657i8N07u781_3D,178,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_058_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_058_0-336_0-314.tiff,0.006388415699361467,0.0032044435215978304,0.6461935092508341,"(336, 314)",29.632539682539683,37337.0,1260,22.985166338095887,0.7198671201402633,3.367712447269943,2.4181518074582646,0.826233776527113,231.0,231.0,1,53.45584412271571,0.5435038086089902,1.0158543862404024,1.1913176277538673,0.9829787234042553
8698d4rk657i8N07u781_3D,179,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_063_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_063_0-336_0-314.tiff,0.009117171582806786,0.004579461673511556,0.6456342887473461,"(336, 314)",31.147009966777407,37501.0,1204,24.201328026391952,0.7120095848343792,3.5782678773019936,2.411366440586772,0.8275953971545948,230.0,230.0,1,54.284271247461895,0.4504262698891277,0.9808208202866294,1.1200545869586518,0.9543568464730291
8698d4rk657i8N07u781_3D,180,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_076_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_076_0-336_0-314.tiff,0.0039976014640216466,0.0020028039504806027,0.6221565059144677,"(336, 314)",29.161667885881492,39864.0,1367,22.18950986255122,0.7158804570474501,3.405291968586759,2.4317555839872473,0.825954863288128,80.0,160.0,2,31.72792206135786,0.5248698944534929,0.9940231542642906,1.2228078526594781,0.9236798679867987
8698d4rk657i8N07u781_3D,181,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_085_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_085_0-336_0-314.tiff,0.005657427880061104,0.0028367382735004667,0.6201755383682135,"(336, 314)",27.433652530779753,40108.0,1462,20.92990627148096,0.7211938930847068,3.395049844741091,2.435966100975413,0.822788348816212,64.33333333333333,193.0,3,25.785113019775793,0.37918331488895896,1.137892324630448,1.0865293576207717,0.9547344935296742
8698d4rk657i8N07u781_3D,182,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_093_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_093_0-336_0-314.tiff,0.0250143259579686,0.012665573381792215,0.629085153169548,"(336, 314)",25.916500994035786,39108.0,1509,20.186423276383298,0.7258417313749563,3.1889025159299274,2.4136923112162245,0.8190729916470076,205.8,1029.0,5,52.80731598529185,0.5645921859527319,0.8995627379198149,1.4789821016826616,0.9255387804683581
8698d4rk657i8N07u781_3D,183,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_098_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_098_0-336_0-314.tiff,0.035940961270479604,0.01829932837363327,0.6328764786169245,"(336, 314)",23.88701622971286,38267.0,1602,18.77186702754799,0.7154324128471798,3.2144846029818543,2.4664996652667748,0.8305060974982249,318.3333333333333,1910.0,6,65.61760458079523,0.6901489973799886,0.8692482859944701,1.7716345691507607,0.9169673907915749
8698d4rk657i8N07u781_3D,184,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_103_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_103_0-336_0-314.tiff,0.05793198014108538,0.029830046925466994,0.6353218835304822,"(336, 314)",23.978152309612984,38413.0,1602,18.544555365305776,0.7288093511957848,3.5848117334182037,2.5101992462215104,0.8315455128156725,485.6,2428.0,5,80.08670990922586,0.7173852950616564,0.8900843763552757,1.6775036721117982,0.9291506097429995
8698d4rk657i8N07u781_3D,185,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_112_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_112_0-336_0-314.tiff,0.07821043124903222,0.0406966675975187,0.6324689111313315,"(336, 314)",23.696601941747574,39052.0,1648,18.17656290956693,0.73034980912932,3.3905984698502363,2.5082366580850266,0.822680857527245,376.75,3014.0,8,74.54023714930597,0.7080688418124048,0.8325387990258581,1.774362417790861,0.9336870729604272
8698d4rk657i8N07u781_3D,186,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_118_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_118_0-336_0-314.tiff,0.08039224977307327,0.04187951928526247,0.6320139520776463,"(336, 314)",22.329113924050635,38808.0,1738,17.061604739559694,0.7346563523063256,3.320521750789565,2.5490478830669243,0.8270688587514479,310.0,3410.0,11,62.18690144638322,0.649052027348062,0.9981437761320741,1.5259200362037377,0.9369105878594055
8698d4rk657i8N07u781_3D,187,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_126_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_126_0-336_0-314.tiff,0.11486983054328509,0.06093469428548968,0.6232844252350622,"(336, 314)",23.270588235294117,39560.0,1700,17.2852445614369,0.7489570186295339,3.5903313825903536,2.585760129251796,0.8302529936533977,445.25,5343.0,12,78.26464641311333,0.734762628828399,0.9458762777707053,1.755908052338219,0.922024931905149
8698d4rk657i8N07u781_3D,188,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_140_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_140_0-336_0-314.tiff,0.1701613638624724,0.09299255165052456,0.6548946011525629,"(336, 314)",21.065656565656564,37539.0,1782,15.748396537869562,0.733127916818979,3.4598085646082226,2.5327580973487556,0.8386458296606722,372.7647058823529,6337.0,17,68.11096676917734,0.6064897794179686,0.9307032589040153,1.379500953247549,0.9591165367491133
8698d4rk657i8N07u781_3D,189,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_145_0-336_0-314.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-2_145_0-336_0-314.tiff,0.16915127128294424,0.09238953969846918,0.6555770397330907,"(336, 314)",21.808771929824562,37293.0,1710,16.519649095849527,0.7342376562962449,3.5382926851378684,2.5414954629193525,0.8284333132167998,339.10526315789474,6443.0,19,67.17964984266294,0.6543346723106903,0.8829516038289662,1.5878823361213465,0.9423047919115571
