dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,145,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_000_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_000_0-336_0-357.tiff,0.0008127972416704471,0.0004065638521456488,0.03664799253034547,"(336, 357)",57801.5,115603.0,2,801.8050865276332,0.5582958847842133,0.9545560163882845,1.2734446540226627,0.9521082628337345,47.0,47.0,1,22.48528137423857,0.5295589880103878,1.1681835028404202,1.1788656057938147,0.9791666666666666
8698d4rk657i8N07u781_3D,146,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_009_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_009_0-336_0-357.tiff,0.005165495194137983,0.002589435459602292,0.04307556355875684,"(336, 357)",115083.0,115083.0,1,1612.2375900532359,0.39227060922973833,0.556369037700383,1.0871339345776707,0.9781727312135043,149.0,298.0,2,40.26345596729059,0.5432372235977868,1.0116771133627047,1.3898312185907469,0.9629502963976289
8698d4rk657i8N07u781_3D,147,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_014_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_014_0-336_0-357.tiff,0.0073070614764489845,0.0036669279766251466,0.04637688408696812,"(336, 357)",114810.0,114810.0,1,1605.78784258493,0.3952170507871156,0.5595169529518419,1.0886276060404425,0.9768902200364175,210.5,421.0,2,54.79898987322333,0.5678898403184504,0.885982171611115,1.7113129593657224,0.9519723360655737
8698d4rk657i8N07u781_3D,148,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_032_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_032_0-336_0-357.tiff,0.012854772517571788,0.006468964798579034,0.057639722555688944,"(336, 357)",113774.0,113774.0,1,1529.379725676967,0.4045258222966558,0.6112547313788774,1.093461935075534,0.9849113117549798,245.33333333333334,736.0,3,55.731986497631105,0.46802180206867067,0.9886163786608422,1.1339582882839627,0.9679557157818027
8698d4rk657i8N07u781_3D,149,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_054_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_054_0-336_0-357.tiff,0.02207304586132952,0.011159687077319909,0.06850240096038415,"(336, 357)",112996.0,112996.0,1,1539.0132393293463,0.40772176451067005,0.5994986676796333,1.0951628428871008,0.9853070691744927,252.2,1261.0,5,55.4558441227157,0.43659464933911957,0.9993320466541693,1.133994357146996,0.9692507074560645
8698d4rk657i8N07u781_3D,150,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_068_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_068_0-336_0-357.tiff,0.05452756585895565,0.028027930342492367,0.08671802054154995,"(336, 357)",112709.0,112709.0,1,1483.9005409571384,0.41187336672399055,0.6432190144503102,1.0974044164101135,0.98428071155979,351.0,3159.0,9,66.61895939288632,0.5580556264318566,0.905538023499419,1.5693353533195236,0.9388472090182254
8698d4rk657i8N07u781_3D,151,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_088_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_088_0-336_0-357.tiff,0.08759086764994682,0.04580132262307445,0.10745131385887688,"(336, 357)",112202.0,112202.0,1,1582.0193359837563,0.4188659701553543,0.563361141524509,1.1012632833640905,0.981327129450659,214.125,5139.0,24,51.01722279210816,0.6093112648033577,0.9305159494056192,1.669713644558308,0.9383682174656819
8698d4rk657i8N07u781_3D,152,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_100_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_100_0-336_0-357.tiff,0.09375798348723702,0.049184721920489755,0.11281179138321995,"(336, 357)",111925.0,111925.0,1,1564.7411613907043,0.4239942801045375,0.5744496285237009,1.1041611935865527,0.9792299145224368,239.34782608695653,5505.0,23,59.47619357626071,0.6360806093635948,0.8893202375290751,1.7195109553337482,0.9204932875815025
8698d4rk657i8N07u781_3D,153,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_113_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_113_0-336_0-357.tiff,0.10177160499841151,0.05361399359236506,0.1195561557956516,"(336, 357)",111594.0,111594.0,1,1561.5401512639273,0.4306782084533303,0.5751013641152322,1.10802641826465,0.9817452427662775,221.59259259259258,5983.0,27,54.539995157480234,0.6740154626948935,0.9210245373192829,1.6357222324423137,0.9362393371136394
8698d4rk657i8N07u781_3D,154,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_125_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_125_0-336_0-357.tiff,0.11901828064818613,0.06327455468153387,0.12978524743230627,"(336, 357)",111435.0,111435.0,1,1496.9777054234135,0.43660991014482764,0.624886031345501,1.1115422354539595,0.9838692588864756,251.82142857142858,7051.0,28,56.84427820626924,0.6733314826035575,0.9292315801092004,1.5754380600498927,0.9394378133420964
