dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,4,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-0_0779_448-600_448-672.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-0_0779_448-600_448-672.tiff,0.4794599808139903,0.315322171660243,0.9207295582706767,"(152, 224)",156.875,1255.0,8,47.75609665440987,0.8782941988860894,1.0671578614447086,2.212931298869622,0.9337393999094432,187.14285714285714,3930.0,21,51.51496767826775,0.7227011983336113,0.8815035895472205,1.824411724401117,0.9400256550566233
8698d4rk657i8N07u781_3D,5,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-0_331_224-448_672-896.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-0_331_224-448_672-896.tiff,0.4949832781549796,0.3288888898831276,0.9909717793367347,"(224, 224)",222.0,222.0,1,61.698484809834994,0.9178517145133611,0.732847888577856,2.5193774369240107,0.940677966101695,337.5,675.0,2,76.64823227814082,0.8842521463205697,0.7185252429613481,2.2375823033340203,0.9400269541778976
8698d4rk657i8N07u781_3D,6,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-0_494_224-448_224-448.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-0_494_224-448_224-448.tiff,0.23836126771254884,0.1353065557393096,0.9918486926020408,"(224, 224)",40.0,80.0,2,19.65685424949238,0.7237774244759915,1.1841346584232495,1.8072917962060613,0.9705882352941176,152.33333333333334,457.0,3,42.46565653989,0.5820098822841965,0.9661956260210111,1.2359394728632975,0.9368529726843544
8698d4rk657i8N07u781_3D,7,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0000_672-896_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0000_672-896_0-224.tiff,0.30703292435086055,0.18135788281211554,0.9291095344387755,"(224, 224)",996.0,996.0,1,128.9116882454314,0.8775028836394968,0.7531554279919381,2.0851954134167188,0.9641819941916747,413.7,4137.0,10,76.28843430349616,0.7838381691060741,0.8190340757982227,1.7711007857001504,0.9473423725514625
8698d4rk657i8N07u781_3D,8,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0136_672-803_672-896.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0136_672-803_672-896.tiff,6.535947669699688e-09,6.535947669699688e-09,0.9947859869138496,"(131, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,1,48.17766952966369,0.771832374822118,0.8283420686535723,1.5727571654354573,0.9683544303797469
8698d4rk657i8N07u781_3D,9,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0155_224-448_672-896.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0155_224-448_672-896.tiff,0.07738282507789153,0.040248691413531185,0.9415457589285714,"(224, 224)",123.0,123.0,1,40.384776310850235,0.7065358757250333,0.9477190536272508,1.4130735922336706,0.9534883720930233,277.8181818181818,3056.0,11,59.52146461425644,0.6680312003918968,0.9205199542429959,1.6162175415300537,0.9446414588403607
8698d4rk657i8N07u781_3D,10,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0189_672-803_896-1120.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0189_672-803_896-1120.tiff,1.4705882331314878e-09,1.4705882331314878e-09,0.9768266085059978,"(131, 224)",54.0,54.0,1,29.07106781186548,0.9149808097746597,0.8029373410689093,2.4783309746444893,0.9818181818181818,313.0,626.0,2,61.334523779156065,0.6755969343510536,0.9435661530663695,1.3567412425089809,0.9606610835247906
8698d4rk657i8N07u781_3D,11,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0264_224-448_672-896.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0264_224-448_672-896.tiff,2.4937655798160457e-09,2.4937655798160457e-09,0.9920081313775511,"(224, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,200.5,401.0,2,66.99137802864844,0.8989957140641818,0.6078466119116873,2.3934999015470386,0.8017326820289548
8698d4rk657i8N07u781_3D,12,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0343_224-448_448-672.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0343_224-448_448-672.tiff,1.1990407659483924e-09,1.1990407659483924e-09,0.9833785076530612,"(224, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,278.0,834.0,3,62.284271247461895,0.756948728103557,0.8589271693150694,1.644842389737622,0.9483020241295592
8698d4rk657i8N07u781_3D,13,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0345_0-224_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0345_0-224_0-224.tiff,0.42293373088389147,0.2681775266589447,0.9845543686224489,"(224, 224)",136.42857142857142,955.0,7,42.19289834649201,0.7146766755665277,0.9557849514823834,1.852565914501363,0.9169403287421968,388.0,388.0,1,100.18376618407358,0.9627345199972256,0.48578811078244405,3.6975653623239397,0.8508771929824561
